Open,High,Low,Close,Volume,last_return,rolling_mean,rolling_volatility,intraday_strength,volume_anomaly,target_return,cos_day,sin_day
26.325,33.487,26.325,28.563,172128,-0.021849555538955734,30.008100000000002,2.3899876429247353,0.9938522257219841,1.448227835082669,0.09064874565657333,-0.900968867902419,0.43388373911755823
28.869,29.834,28.492,29.449,313117,0.09064874565657333,29.61405,2.2498790189695956,1.085014245014245,1.6356457659249968,0.031019150649441683,-0.9009688679024191,-0.433883739117558
29.414,29.772,29.335,29.576,78669,0.031019150649441683,29.288100000000004,2.2252321227232885,1.020090754788874,2.593663141127457,0.004312540323949842,1.0,0.0
30.515,31.903,30.057,31.329,294460,0.004312540323949842,29.109500000000004,2.0211744248221484,1.0055075814238117,0.6313858200033949,0.059271030565323235,0.6234898018587336,0.7818314824680298
30.577,30.577,29.127,29.457,117184,0.059271030565323235,29.07765,2.3371109634664666,1.0266754055382599,2.1177476618004594,-0.059752944556162015,-0.22252093395631434,0.9749279121818236
28.5,28.5,26.174,26.174,132471,-0.059752944556162015,28.94905,2.4088751731876052,0.9633711613304117,0.8211901595092368,-0.11145058899412708,-0.900968867902419,0.43388373911755823
27.757,29.414,27.757,28.627,283985,-0.11145058899412708,28.799199999999995,2.4496232839628513,0.9183859649122806,0.8880363363465025,0.09371895774432641,-0.9009688679024191,-0.433883739117558
29.548,29.853,28.805,29.163,228861,0.09371895774432641,28.77325,2.2497151029506104,1.0313434448967826,1.7427727874975223,0.018723582631781234,1.0,0.0
28.277,28.636,27.418,27.418,162755,0.018723582631781234,28.530100000000004,1.6719299194509372,0.9869703533234061,1.3181266970749475,-0.05983609368034842,0.6234898018587336,0.7818314824680298
27.282,27.373,26.414,26.414,68477,-0.05983609368034842,28.225300000000004,1.6079508180703164,0.9696219542384269,0.8981290793949307,-0.03661827996206864,-0.22252093395631434,0.9749279121818236
27.139,29.055,25.876,29.055,2466696,-0.03661827996206864,28.0637,1.5717166835447796,0.9681841507220879,0.37553157622410255,0.09998485651548414,-0.900968867902419,0.43388373911755823
27.936,29.457,27.041,27.264,642276,0.09998485651548414,28.0113,1.5775283621326759,1.0705995062456244,8.354396039385993,-0.061641713990707295,-0.9009688679024191,-0.433883739117558
27.13,27.579,26.699,26.808,197748,-0.061641713990707295,27.89085,1.6080812617663642,0.9759450171821306,2.0143143031068265,-0.016725352112676038,1.0,0.0
26.414,26.602,25.34,26.225,1586095,-0.016725352112676038,27.686700000000002,1.6303612721655962,0.9881312200516035,0.6148113994492602,-0.021747239629961147,0.6234898018587336,0.7818314824680298
25.912,25.912,24.177,24.177,747943,-0.021747239629961147,27.5353,1.2966002767921174,0.9928447035662906,4.029390944244928,-0.07809342230695908,-0.22252093395631434,0.9749279121818236
23.79,24.605,22.511,22.726,421451,-0.07809342230695908,27.405450000000002,1.5365932918127803,0.9330426057425132,1.7683466649170996,-0.060015717417380175,-0.900968867902419,0.43388373911755823
24.427,25.519,23.459,25.519,315664,-0.060015717417380175,27.1897,2.069882447010946,0.955275325767129,0.9797067860428437,0.12289888233741086,-0.9009688679024191,-0.433883739117558
25.599,26.907,24.9,26.378,231769,0.12289888233741086,27.227750000000004,1.9950028933422645,1.0447046301224054,0.7293578527492613,0.03366119362043974,1.0,0.0
26.861,26.861,25.225,25.859,343751,0.03366119362043974,27.36425,1.7587670681473282,1.0304308762061019,0.5288073718945095,-0.019675487148381163,0.6234898018587336,0.7818314824680298
25.788,27.399,25.698,27.399,243330,-0.019675487148381163,27.3185,1.7069815627460938,0.9626968467294591,0.7684146829703483,0.05955373370973352,-0.22252093395631434,0.9749279121818236
27.184,27.381,26.879,27.336,97687,0.05955373370973352,27.379,1.758444135529282,1.0624709167054445,0.5378153860775371,-0.002299353991021657,-0.9009688679024191,-0.433883739117558
27.024,27.024,25.071,25.241,243917,-0.002299353991021657,27.317650000000004,1.5081358949966397,1.0055915244261329,0.21770172877507316,-0.07663886450102425,1.0,0.0
25.929,26.459,25.555,26.459,282824,-0.07663886450102425,27.10725,1.4496886868870908,0.934021610420367,0.5478086989506904,0.04825482350144606,0.6234898018587336,0.7818314824680298
26.505,26.861,25.715,26.861,307072,0.04825482350144606,26.951399999999996,1.4258423981786947,1.0204404334914574,0.6209536054407431,0.0151933179636419,-0.22252093395631434,0.9749279121818236
26.343,26.593,25.169,25.948,117321,0.0151933179636419,26.728,1.4639561506789203,1.0134314280324468,0.6732591124096631,-0.03398979933732922,-0.900968867902419,0.43388373911755823
26.092,27.264,25.519,27.264,35079,-0.03398979933732922,26.552550000000004,1.349015212828967,0.9850055043085449,0.25722386298846106,0.050716818251888354,-0.9009688679024191,-0.433883739117558
28.617,29.11,28.349,29.083,46638,0.050716818251888354,26.607049999999997,0.7779271888233947,1.0449179825233788,0.07773997166221906,0.06671801643192485,1.0,0.0
28.636,29.029,28.473,28.563,1102325,0.06671801643192485,26.629849999999998,1.0755089544539758,1.0162840269769717,0.10614799403779568,-0.01787986108723308,0.6234898018587336,0.7818314824680298
29.861,30.237,29.539,30.148,410930,-0.01787986108723308,26.599849999999996,1.1989950467878525,0.9974507612795083,2.2820531346310426,0.055491369954136505,-0.22252093395631434,0.9749279121818236
30.326,30.632,29.414,29.576,295788,0.055491369954136505,26.736349999999998,1.4793249811990614,1.009611198553297,0.8294081951617082,-0.018973066206713518,-0.900968867902419,0.43388373911755823
29.189,29.933,28.715,29.826,160316,-0.018973066206713518,26.89445,1.6270345519788285,0.9752687462903119,0.5836210121559101,0.008452799567216661,-0.9009688679024191,-0.433883739117558
29.906,29.906,28.903,29.457,90457,0.008452799567216661,26.933,1.7591664977102914,1.0218232895953956,0.4094956732657941,-0.012371756185878085,1.0,0.0
29.853,31.205,28.965,31.187,379071,-0.012371756185878085,27.04265,1.543971880141058,0.9849862903765131,0.2485729458423587,0.05872967376175443,0.6234898018587336,0.7818314824680298
30.605,31.813,30.389,31.205,115070,0.05872967376175443,27.261599999999998,1.6326459812217926,1.0446856262352193,1.0163540689715083,0.0005771635617403768,-0.22252093395631434,0.9749279121818236
31.929,31.929,29.996,30.837,342297,0.0005771635617403768,27.5106,1.6398730337030232,1.0196046397647442,0.3843094728260606,-0.01179298189392721,-0.900968867902419,0.43388373911755823
30.9,31.293,30.632,30.945,328692,-0.01179298189392721,27.8436,1.2322242941570436,0.9657991167903787,1.2262650873036387,0.003502286214612334,-0.9009688679024191,-0.433883739117558
30.703,30.703,29.548,29.665,585166,0.003502286214612334,28.254550000000002,0.9320740373547803,1.0014563106796117,1.1974212012463392,-0.041363709807723414,1.0,0.0
29.441,29.683,28.653,28.705,380486,-0.041363709807723414,28.46185,0.8793974515414001,0.9661922287724326,2.032002778018925,-0.03236136861621442,0.6234898018587336,0.7818314824680298
29.316,29.567,29.093,29.567,169259,-0.03236136861621442,28.578200000000002,0.8518008961408756,0.975000849155939,1.2879892529336685,0.030029611565929346,-0.22252093395631434,0.9749279121818236
33.838,33.838,29.244,29.386,97547,0.030029611565929346,28.763599999999997,0.8719160255181029,1.0085618774730523,0.5903980396688017,-0.006121689721649168,-0.9009688679024191,-0.433883739117558
29.636,29.8,29.093,29.485,131723,-0.006121689721649168,28.86295,0.8864791781723145,0.8684319404220107,0.34913390296463354,0.0033689512012523037,1.0,0.0
29.718,30.04,29.325,29.728,188654,0.0033689512012523037,28.9704,0.9036423149305596,0.9949048454582264,0.46860019729710783,0.008241478717992272,0.6234898018587336,0.7818314824680298
29.683,30.81,29.683,30.023,198095,0.008241478717992272,29.19475,0.8880141390264231,1.0003364963994885,0.6777929173668852,0.009923304628632876,-0.22252093395631434,0.9749279121818236
30.703,31.606,30.632,31.473,50926,0.009923304628632876,29.372950000000003,0.7971114797259121,1.0114543678199643,0.7227125352016587,0.048296306165273264,-0.9009688679024191,-0.433883739117558
31.947,32.173,31.393,32.037,211231,0.048296306165273264,29.603549999999995,0.8467805960090848,1.0250789825098525,0.19490072409411693,0.017920122009341344,1.0,0.0
31.929,32.486,31.929,32.315,161944,0.017920122009341344,29.907999999999998,1.0436461937733044,1.0028171659310734,0.7941388223130786,0.00867746667915219,0.6234898018587336,0.7818314824680298
31.786,31.786,30.381,30.703,30532,0.00867746667915219,30.160549999999994,1.2384331678014942,1.0120893231858186,0.594659251663648,-0.04988395481974311,-0.22252093395631434,0.9749279121818236
30.094,30.47,29.8,30.47,13389,-0.04988395481974311,30.24155,1.228493729916511,0.9659283961492481,0.11244618138005111,-0.00758883496726706,-0.900968867902419,0.43388373911755823
29.879,29.879,29.029,29.198,104663,-0.00758883496726706,30.336899999999996,1.085621076721508,1.012494184887353,0.06167810606892939,-0.04174597965211679,-0.9009688679024191,-0.433883739117558
29.154,29.154,28.143,28.196,48352,-0.04174597965211679,30.2894,1.1270441971022986,0.9772080725593225,0.5187363734001833,-0.03431741900130142,1.0,0.0
28.044,28.805,28.044,28.418,43679,-0.03431741900130142,30.220399999999994,1.3044603652254756,0.9671400150922687,0.2552991522940333,0.007873457227975519,0.6234898018587336,0.7818314824680298
29.064,29.064,27.327,27.73,119157,0.007873457227975519,30.15,1.4225336121784646,1.0133361859934389,0.23795275320307918,-0.0242100077415722,-0.22252093395631434,0.9749279121818236
28.008,28.063,26.709,27.462,40738,-0.0242100077415722,30.063650000000003,1.630116154688831,0.9541012936966694,0.6441035553887057,-0.009664623151821157,-0.900968867902419,0.43388373911755823
28.204,28.418,27.812,28.035,11508,-0.009664623151821157,29.8774,1.8254046613771668,0.9805055698371894,0.2423726796763446,0.020865195542932067,-0.9009688679024191,-0.433883739117558
27.613,27.613,26.225,26.423,43091,0.020865195542932067,29.7189,1.7989072732571496,0.9940079421358672,0.07064374325897979,-0.05749955412876768,0.6234898018587336,0.7818314824680298
27.39,27.39,26.263,27.085,57787,-0.05749955412876768,29.498199999999997,1.7799789636708578,0.9569043566436098,0.2912703391067827,0.02505393028800676,-0.22252093395631434,0.9749279121818236
26.092,26.915,26.092,26.351,126709,0.02505393028800676,29.305199999999996,1.388817882629237,0.988864549105513,0.4299744747532206,-0.027099870777183007,-0.900968867902419,0.43388373911755823
26.621,27.031,25.966,27.006,60038,-0.027099870777183007,29.139499999999998,1.2523855281464793,1.009926414226583,1.136673738601551,0.024856741679632696,-0.9009688679024191,-0.433883739117558
26.718,27.606,26.718,26.889,53808,0.024856741679632696,29.054549999999995,0.9046535494011239,1.0144622666316068,0.6289922274337331,-0.004332370584314629,1.0,0.0
27.434,27.783,27.077,27.706,52033,-0.004332370584314629,28.920649999999995,0.7257194514561508,1.0064001796541657,0.6000097013165355,0.03038417196623155,0.6234898018587336,0.7818314824680298
28.715,29.073,27.462,29.073,45578,0.03038417196623155,28.83665,0.6779330104562381,1.0099147043814245,0.5953238366941124,0.04933949325055948,-0.22252093395631434,0.9749279121818236
29.047,29.047,27.381,27.981,30146,0.04933949325055948,28.816049999999997,0.814676895734769,1.012467351558419,0.5485007629766196,-0.03756062325869359,-0.900968867902419,0.43388373911755823
27.706,28.349,27.212,27.569,32306,-0.03756062325869359,28.728699999999996,0.8305082045214089,0.9633008572313837,0.4010365809855501,-0.014724277188092012,-0.9009688679024191,-0.433883739117558
27.722,27.945,27.031,27.202,50287,-0.014724277188092012,28.606,0.8320678124071628,0.995055222695445,0.48303884152016835,-0.013312053393303977,1.0,0.0
27.631,27.856,27.139,27.667,53476,-0.013312053393303977,28.392450000000004,0.8039679719986319,0.9812423346078927,0.7522498534005098,0.017094331299169173,0.6234898018587336,0.7818314824680298
27.856,28.598,27.856,27.999,34139,0.017094331299169173,28.17395,0.7421574331333981,1.0013028844413883,0.9069716363599358,0.01199985542342853,-0.22252093395631434,0.9749279121818236
28.33,28.76,27.714,28.5,22991,0.01199985542342853,27.95815,0.7480726420457982,1.0051335439402642,0.6493909166305248,0.01789349619629277,-0.900968867902419,0.43388373911755823
28.786,29.808,28.786,29.808,111938,0.01789349619629277,27.847999999999995,0.6719864085924256,1.0060007059654077,0.4404933540893306,0.04589473684210526,-0.9009688679024191,-0.433883739117558
29.665,29.665,29.011,29.404,1789830,0.04589473684210526,27.8149,0.8761812597856828,1.035503369693601,1.9596577102721933,-0.01355340848094471,1.0,0.0
29.592,29.592,27.659,27.828,105026,-0.01355340848094471,27.825199999999995,0.8702128028372482,0.9912017529074667,12.659751710908687,-0.05359814991157667,0.6234898018587336,0.7818314824680298
28.385,28.483,27.828,28.161,1136953,-0.05359814991157667,27.806800000000003,0.8619173007504671,0.940389294403893,0.7282687270413779,0.011966364812419217,-0.22252093395631434,0.9749279121818236
27.927,27.981,27.282,27.953,144965,0.011966364812419217,27.793950000000002,0.818561400669675,0.9921085080147966,5.716866635374285,-0.007386101345832959,-0.900968867902419,0.43388373911755823
28.267,28.465,27.963,28.295,31672,-0.007386101345832959,27.8051,0.8194863499640559,1.0009309986751174,0.724219009743597,0.01223482273816772,-0.9009688679024191,-0.433883739117558
27.596,27.596,26.099,26.183,39907,0.01223482273816772,27.846750000000004,0.7880330012827813,1.0009905543566704,0.15858673939064377,-0.07464216292631214,0.6234898018587336,0.7818314824680298
26.897,26.897,26.244,26.441,41090,-0.07464216292631214,27.75415,0.9845426236468432,0.9487969270908827,0.1984100152137381,0.009853721880609522,-0.22252093395631434,0.9749279121818236
27.13,27.13,26.289,26.333,486974,0.009853721880609522,27.755050000000004,1.122203764424498,0.9830464364055471,0.20439333754323585,-0.004084565636700599,-0.900968867902419,0.43388373911755823
26.082,26.164,25.555,25.976,353141,-0.004084565636700599,27.717450000000003,1.248376474554787,0.9706229266494655,2.188713098327006,-0.013557133634602944,-0.9009688679024191,-0.433883739117558
26.602,26.602,25.358,25.625,503961,-0.013557133634602944,27.698700000000002,1.361504951637318,0.995935894486619,1.510344293712676,-0.01351247305204801,1.0,0.0
25.868,26.808,25.608,26.728,469269,-0.01351247305204801,27.629650000000005,1.2595614271993523,0.9632734380873619,1.9685126872453358,0.04304390243902445,0.6234898018587336,0.7818314824680298
26.307,26.782,25.929,26.137,157461,0.04304390243902445,27.6216,1.0018887773709146,1.0332457089840732,1.695433372075925,-0.022111643220592676,-0.22252093395631434,0.9749279121818236
26.137,26.387,25.806,25.806,10685,-0.022111643220592676,27.543150000000004,0.9801329615015383,0.9935378416391075,0.5582624696203407,-0.012664039484256017,-0.900968867902419,0.43388373911755823
25.616,25.85,25.403,25.527,150537,-0.012664039484256017,27.3798,0.8911871046840245,0.987335960515744,0.038118396059232104,-0.010811439200185999,-0.9009688679024191,-0.433883739117558
25.814,25.814,23.898,23.906,107332,-0.010811439200185999,27.2571,0.7906637788027451,0.9965256089943786,0.5257457817961347,-0.0635013906843735,1.0,0.0
24.479,24.722,24.05,24.337,68612,-0.0635013906843735,27.073949999999996,0.7814509012795434,0.9260866196637483,0.3700061051765761,0.018028946707939468,0.6234898018587336,0.7818314824680298
25.108,26.216,25.108,25.976,115174,0.018028946707939468,26.9307,0.9063546276764963,0.9941991094407452,0.23578172973383488,0.0673460163537001,-0.22252093395631434,0.9749279121818236
25.599,25.599,24.793,24.954,59439,0.0673460163537001,26.84615,0.8744311738366058,1.0345706547713875,0.3916379346840525,-0.039344009855250946,-0.900968867902419,0.43388373911755823
25.34,25.519,24.633,25.017,39134,-0.039344009855250946,26.693899999999996,0.8607708173488912,0.974803703269659,0.20125083016517645,0.0025246453474392417,-0.9009688679024191,-0.433883739117558
24.685,25.225,24.624,24.75,32580,0.0025246453474392417,26.51975,0.8549016902541906,0.9872533543804262,0.13214026438858031,-0.010672742535076126,1.0,0.0
25.797,26.557,25.42,26.496,103231,-0.010672742535076126,26.266849999999998,0.8740264170934677,1.0026331780433462,0.11150389596255277,0.0705454545454545,0.6234898018587336,0.7818314824680298
26.718,26.853,26.146,26.351,41919,0.0705454545454545,26.12145,0.8345026729199708,1.0270961739737179,0.4966439691874925,-0.005472524154589356,-0.22252093395631434,0.9749279121818236
26.289,27.579,26.225,27.579,275422,-0.005472524154589356,26.0476,0.8609444426516726,0.9862639419118198,0.2047808079850788,0.04660164699631898,-0.900968867902419,0.43388373911755823
27.444,27.766,27.282,27.667,74769,0.04660164699631898,26.0185,1.1181297927042333,1.0490699532123702,1.7040777972501202,0.0031908336052794144,-0.9009688679024191,-0.433883739117558
29.673,29.673,27.936,27.953,76199,0.0031908336052794144,26.004199999999997,1.3138122688486635,1.0081256376621486,0.47287599029696337,0.010337224852712538,1.0,0.0
27.999,28.357,27.757,28.357,84316,0.010337224852712538,25.987100000000005,1.3219499906491552,0.9420348464934453,0.475228543024963,0.014452831538654167,0.6234898018587336,0.7818314824680298
28.492,29.163,27.856,28.877,97059,0.014452831538654167,26.095799999999997,1.3347278540751277,1.0127861709346762,0.518669002182241,0.018337623867122742,-0.22252093395631434,0.9749279121818236
29.198,29.207,28.418,28.518,141468,0.018337623867122742,26.217599999999997,1.5095782670812445,1.0135125649305068,0.5869532482627371,-0.012432039339266484,-0.900968867902419,0.43388373911755823
28.768,28.768,27.793,27.884,48822,-0.012432039339266484,26.326849999999997,1.444619307791515,0.9767107336118912,0.9553136230850577,-0.02223157304158778,-0.9009688679024191,-0.433883739117558
31.249,31.339,29.287,30.622,384689,-0.02223157304158778,26.42225,1.2432998923115173,0.9692714126807563,0.36744338145450284,0.09819251183474392,1.0,0.0
31.293,31.293,30.015,30.033,161225,0.09819251183474392,26.6721,1.2163495659827017,0.9799353579314538,3.0312944596328695,-0.01923453726079285,0.6234898018587336,0.7818314824680298
30.256,30.758,29.818,30.148,46739,-0.01923453726079285,26.837350000000004,1.2347083731255435,0.9597354040839805,1.4459167928583505,0.0038291212999033873,-0.22252093395631434,0.9749279121818236
30.722,31.508,30.722,31.508,79280,0.0038291212999033873,27.0379,1.1183653547326773,0.9964304600740349,0.4410689876287599,0.04511078678519303,-0.900968867902419,0.43388373911755823
31.303,31.303,30.568,30.693,184810,0.04511078678519303,27.323,1.3266435550749591,1.025584271857301,0.7246979587247583,-0.025866446616732187,-0.9009688679024191,-0.433883739117558
29.279,30.057,28.814,28.975,101379,-0.025866446616732187,27.5813,1.2937968284599624,0.9805130498674248,1.6632924117739971,-0.055973674779265625,1.0,0.0
29.378,30.057,29.378,29.636,127423,-0.055973674779265625,27.834749999999996,1.198441140259461,0.9896171317326412,0.9148631075872661,0.022812769628990433,0.6234898018587336,0.7818314824680298
29.879,30.722,29.782,30.667,79493,0.022812769628990433,28.099700000000002,1.1213828962489745,1.0087820818299407,1.12016428454949,0.034788770414360994,-0.22252093395631434,0.9749279121818236
31.427,32.843,30.908,32.396,85953,0.034788770414360994,28.334250000000004,1.1201584411738739,1.026373037919609,0.7099503616153642,0.05637982195845694,-0.900968867902419,0.43388373911755823
32.486,32.611,32.045,32.575,101315,0.05637982195845694,28.706350000000004,1.2628929575470744,1.0308333598498107,0.7586620827835174,0.005525373502901656,-0.9009688679024191,-0.433883739117558
32.334,32.486,31.868,32.486,74634,0.005525373502901656,29.084249999999997,1.1500260914913696,1.002739641691806,0.8703697578831755,-0.0027321565617806826,1.0,0.0
31.679,31.975,31.473,31.697,80365,-0.0027321565617806826,29.47105,1.2756255154062148,1.0047009340013606,0.6297842537059969,-0.024287385335221266,0.6234898018587336,0.7818314824680298
31.877,31.956,31.427,31.912,54855,-0.024287385335221266,29.731100000000005,1.2566568036747536,1.00056819975378,0.684750300241258,0.006782976306906012,-0.22252093395631434,0.9749279121818236
33.031,33.148,32.422,32.986,70502,0.006782976306906012,30.009149999999998,1.2352152533959655,1.0010979703234306,0.4648305345063903,0.03365505139132609,-0.900968867902419,0.43388373911755823
32.762,33.569,32.762,33.202,96257,0.03365505139132609,30.279499999999995,1.3518379299637713,0.9986376434258726,0.6542213478897321,0.006548232583520315,1.0,0.0
33.273,33.524,33.048,33.202,32321,0.006548232583520315,30.55625,1.4357923712477354,1.0134301935168792,0.8843968369837508,0.0,0.6234898018587336,0.7818314824680298
33.452,33.648,33.164,33.648,75327,0.0,30.818699999999996,1.1543526757451077,0.9978661377092536,0.3030702258187777,0.013432925727365975,-0.22252093395631434,0.9749279121818236
33.943,34.158,33.281,33.828,237033,0.013432925727365975,31.08325,0.87569292563085,1.0058591414564153,0.7093218375867972,0.005349500713266753,-0.900968867902419,0.43388373911755823
33.828,34.026,33.496,33.675,124073,0.005349500713266753,31.3308,0.7032321886198403,0.9966119671213507,2.094032837284497,-0.004522880454061895,-0.9009688679024191,-0.433883739117558
33.317,33.317,32.351,32.519,79499,-0.004522880454061895,31.58865,0.7383945723286383,0.9954771195459381,1.1045918197013571,-0.03432813659985149,1.0,0.0
32.519,33.335,32.504,33.327,58129,-0.03432813659985149,31.8204,0.7415168013380511,0.9760482636491881,0.6982256939748073,0.024847012515760013,0.6234898018587336,0.7818314824680298
32.646,33.416,32.467,32.691,114083,0.024847012515760013,31.955650000000002,0.735055432527944,1.02484701251576,0.5960078170338334,-0.019083625888918765,-0.22252093395631434,0.9749279121818236
33.477,33.81,32.691,33.256,200480,-0.019083625888918765,32.08855,0.5927733312339407,1.001378423083992,1.1986845077673933,0.01728304426294692,-0.900968867902419,0.43388373911755823
33.703,33.891,33.354,33.675,346695,0.01728304426294692,32.24395,0.42130332171591145,0.9933984526689967,1.9490465489441773,0.012599230214096611,-0.9009688679024191,-0.433883739117558
32.546,33.048,32.449,32.449,266023,0.012599230214096611,32.3523,0.4325377440177651,0.9991692134231372,2.9828023948798643,-0.03640682999257607,1.0,0.0
32.045,32.527,31.795,32.296,175305,-0.03640682999257607,32.440099999999994,0.5104638413573529,0.997019603023413,2.2114779916694345,-0.0047150913741563286,0.6234898018587336,0.7818314824680298
33.202,34.365,32.986,34.124,155567,-0.0047150913741563286,32.60615,0.5896526661235665,1.0078327352161023,1.4138839769091023,0.05660143671042863,-0.22252093395631434,0.9749279121818236
34.901,35.181,34.508,34.777,163821,0.05660143671042863,32.83055,0.6515088470448781,1.0277694114812361,1.240611202400087,0.019136091900128903,-0.900968867902419,0.43388373911755823
32.126,35.243,32.126,35.055,96801,0.019136091900128903,33.036049999999996,0.8064343260440997,0.9964470932064983,1.2639353577624268,0.007993788998475967,-0.9009688679024191,-0.433883739117558
36.371,38.002,36.371,37.992,265506,0.007993788998475967,33.169,0.9809418886401395,1.0911722592292847,0.7437406000956557,0.08378262729995714,1.0,0.0
